Date,S&P500,Bond Rate
7/28/2009,979.62,0.18
7/27/2009,982.18,0.18
7/24/2009,979.26,0.18
7/23/2009,976.29,0.18
7/22/2009,954.07,0.16
7/21/2009,954.58,0.165
7/20/2009,951.13,0.165
7/17/2009,940.38,0.175
7/16/2009,940.74,0.175
7/15/2009,932.68,0.17
7/14/2009,905.84,0.165
7/13/2009,901.05,0.175
7/10/2009,879.13,0.175
7/9/2009,882.68,0.18
7/8/2009,879.56,0.155
7/7/2009,881.03,0.155
7/6/2009,898.72,0.165
7/2/2009,896.42,0.18
7/1/2009,923.33,0.16
6/30/2009,919.32,0.175
6/29/2009,927.23,0.165
6/26/2009,918.9,0.18
6/25/2009,920.26,0.195
6/24/2009,900.94,0.185
6/23/2009,895.1,0.17
6/22/2009,893.04,0.17
6/19/2009,921.23,0.165
6/18/2009,918.37,0.165
6/17/2009,910.71,0.155
6/16/2009,911.97,0.165
6/15/2009,923.72,0.17
6/12/2009,946.21,0.175
6/11/2009,944.89,0.175
6/10/2009,939.15,0.17
6/9/2009,942.43,0.18
6/8/2009,939.14,0.135
6/5/2009,940.09,0.13
6/4/2009,942.46,0.13
6/3/2009,931.76,0.085
6/2/2009,944.74,0.13
6/1/2009,942.87,0.135
5/29/2009,919.14,0.16
5/28/2009,906.83,0.165
5/27/2009,893.06,0.175
5/26/2009,910.33,0.175
5/22/2009,887,0.17
5/21/2009,888.33,0.175
5/20/2009,903.47,0.16
5/19/2009,908.13,0.155
5/18/2009,909.71,0.155
5/15/2009,882.88,0.17
5/14/2009,893.07,0.18
5/13/2009,883.92,0.155
5/12/2009,908.35,0.165
5/11/2009,909.24,0.18
5/8/2009,929.23,0.18
5/7/2009,907.39,0.175
5/6/2009,919.53,0.175
5/5/2009,903.8,0.145
5/4/2009,907.24,0.125
5/1/2009,877.52,0.095
4/30/2009,872.81,0.12
4/29/2009,873.64,0.09
4/28/2009,855.16,0.095
4/27/2009,857.51,0.095
4/24/2009,866.23,0.135
4/23/2009,851.92,0.14
4/22/2009,843.55,0.12
4/21/2009,850.08,0.13
4/20/2009,832.39,0.125
4/17/2009,869.6,0.14
4/16/2009,865.3,0.165
4/15/2009,852.06,0.17
4/14/2009,841.5,0.175
4/13/2009,858.73,0.18
4/9/2009,856.56,0.19
4/8/2009,825.16,0.185
4/7/2009,815.55,0.2
4/6/2009,835.48,0.19
4/3/2009,842.5,0.21
4/2/2009,834.38,0.2
4/1/2009,811.08,0.12
3/31/2009,797.87,0.125
3/30/2009,787.53,0.14
3/27/2009,815.94,0.185
3/26/2009,832.86,0.205
3/25/2009,813.88,0.19
3/24/2009,806.12,0.2
3/23/2009,822.92,0.19
3/20/2009,768.54,0.205
3/19/2009,784.04,0.225
3/18/2009,794.35,0.22
3/17/2009,778.12,0.19
3/16/2009,753.89,0.2
3/13/2009,756.55,0.22
3/12/2009,750.74,0.235
3/11/2009,721.36,0.2
3/10/2009,719.6,0.185
3/9/2009,676.53,0.2
3/6/2009,683.38,0.25
3/5/2009,682.55,0.265
3/4/2009,712.87,0.23
3/3/2009,696.33,0.25
3/2/2009,700.82,0.265
2/27/2009,735.09,0.295
2/26/2009,752.83,0.295
2/25/2009,764.9,0.27
2/24/2009,773.14,0.265
2/23/2009,743.33,0.3
2/20/2009,770.05,0.3
2/19/2009,778.94,0.285
2/18/2009,788.42,0.29
2/17/2009,789.17,0.285
2/13/2009,826.84,0.3
2/12/2009,835.19,0.305
2/11/2009,833.74,0.275
2/10/2009,827.16,0.27
2/9/2009,869.89,0.27
2/6/2009,868.6,0.29
2/5/2009,845.85,0.31
2/4/2009,832.23,0.245
2/3/2009,838.51,0.22
2/2/2009,825.44,0.22
1/30/2009,825.88,0.18
1/29/2009,845.14,0.13
1/28/2009,874.09,0.1
1/27/2009,845.71,0.09
1/26/2009,836.57,0.1
1/23/2009,831.95,0.11
1/22/2009,827.5,0.1
1/21/2009,840.24,0.115
1/20/2009,805.22,0.1
1/16/2009,850.12,0.11
1/15/2009,843.74,0.105
1/14/2009,842.62,0.065
1/13/2009,871.79,0.065
1/12/2009,870.26,0.08
1/9/2009,890.35,0.1
1/8/2009,909.73,0.13
1/7/2009,906.65,0.085
1/6/2009,934.7,0.085
1/5/2009,927.45,0.115
1/2/2009,931.8,0.09
12/31/2008,903.25,0.01
12/30/2008,890.64,0.005
12/29/2008,869.42,0.005
12/26/2008,872.8,0.005
12/24/2008,868.15,0.005
12/23/2008,863.16,0.005
12/22/2008,871.63,0.005
12/19/2008,887.88,0.005
12/18/2008,885.28,0.025
12/17/2008,904.42,0.005
12/16/2008,913.18,0.01
12/15/2008,868.57,0.01
12/12/2008,879.73,0.005
12/11/2008,873.59,0.01
12/10/2008,899.24,0.005
12/9/2008,888.67,0.01
12/8/2008,909.7,0.005
12/5/2008,876.07,0.015
12/4/2008,845.22,0.05
12/3/2008,870.74,0.01
12/2/2008,848.81,0.02
12/1/2008,816.21,0.03
11/28/2008,896.24,0.1
11/26/2008,887.68,0.01
11/25/2008,857.39,0.01
11/24/2008,851.81,0.005
11/21/2008,800.03,0.065
11/20/2008,752.44,0.11
11/19/2008,806.58,0.09
11/18/2008,859.12,0.13
11/17/2008,850.75,0.19
11/14/2008,873.29,0.14
11/13/2008,911.29,0.195
11/12/2008,852.3,0.2
11/11/2008,898.95,0.29
11/10/2008,919.21,0.315
11/7/2008,930.99,0.38
11/6/2008,904.88,0.465
11/5/2008,952.77,0.42
11/4/2008,"1,005.75",0.435
11/3/2008,966.3,0.375
10/31/2008,968.75,0.565
10/30/2008,954.09,0.75
10/29/2008,930.09,0.73
10/28/2008,940.51,0.82
10/27/2008,848.92,0.91
10/24/2008,876.77,1.01
10/23/2008,908.11,1.095
10/22/2008,896.78,1.02
10/21/2008,955.05,0.78
10/20/2008,985.4,0.435
10/17/2008,940.55,0.2
10/16/2008,946.43,0.235
10/15/2008,907.84,0.21
10/14/2008,998.01,0.21
10/13/2008,"1,003.35",0.58
10/10/2008,899.22,0.64
10/9/2008,909.92,0.785
10/8/2008,984.94,0.41
10/7/2008,996.23,0.47
10/6/2008,"1,056.89",0.59
10/3/2008,"1,099.23",0.8
10/2/2008,"1,114.28",0.9
10/1/2008,"1,161.06",0.45
9/30/2008,"1,166.36",0.83
9/29/2008,"1,106.42",0.71
9/26/2008,"1,213.27",0.44
9/25/2008,"1,209.18",0.8
9/24/2008,"1,185.87",0.875
9/23/2008,"1,188.22",0.92
9/22/2008,"1,207.09",0.07
9/19/2008,"1,255.08",0.02
9/18/2008,"1,206.51",0.86
9/17/2008,"1,156.39",0.81
9/16/2008,"1,213.60",1.46
9/15/2008,"1,192.70",1.58
9/12/2008,"1,251.70",1.62
9/11/2008,"1,249.05",1.64
9/10/2008,"1,232.04",1.67
9/9/2008,"1,224.51",1.64
9/8/2008,"1,267.79",1.65
9/5/2008,"1,242.31",1.665
9/4/2008,"1,236.83",1.65
9/3/2008,"1,274.98",1.69
9/2/2008,"1,277.58",1.7
8/29/2008,"1,282.83",1.64
8/28/2008,"1,300.68",1.675
8/27/2008,"1,281.66",1.645
8/26/2008,"1,271.51",1.665
8/25/2008,"1,266.84",1.685
8/22/2008,"1,292.20",1.67
8/21/2008,"1,277.72",1.765
8/20/2008,"1,274.54",1.74
8/19/2008,"1,266.69",1.8
8/18/2008,"1,278.60",1.83
8/15/2008,"1,298.20",1.815
8/14/2008,"1,292.93",1.825
8/13/2008,"1,285.83",1.77
8/12/2008,"1,289.59",1.665
8/11/2008,"1,305.32",1.63
8/8/2008,"1,296.32",1.6
8/7/2008,"1,266.07",1.71
8/6/2008,"1,289.19",1.66
8/5/2008,"1,284.88",1.63
8/4/2008,"1,249.01",1.635
8/1/2008,"1,260.31",1.67
7/31/2008,"1,267.38",1.68
7/30/2008,"1,284.26",1.665
7/29/2008,"1,263.20",1.69
7/28/2008,"1,234.37",1.61
7/25/2008,"1,257.76",1.545
7/24/2008,"1,252.54",1.5
7/23/2008,"1,282.19",1.38
7/22/2008,"1,277.00",1.42
7/21/2008,"1,260.00",1.39
7/18/2008,"1,260.68",1.345
7/17/2008,"1,260.32",1.375
7/16/2008,"1,245.36",1.425
7/15/2008,"1,214.91",1.57
7/14/2008,"1,228.30",1.63
7/11/2008,"1,239.49",1.79
7/10/2008,"1,253.39",1.82
7/9/2008,"1,244.69",1.775
7/8/2008,"1,273.70",1.81
7/7/2008,"1,252.31",1.79
7/3/2008,"1,262.90",1.825
7/2/2008,"1,261.52",1.705
7/1/2008,"1,284.91",1.63
6/30/2008,"1,280.00",1.68
6/27/2008,"1,278.38",1.76
6/26/2008,"1,283.15",1.795
6/25/2008,"1,321.97",1.85
6/24/2008,"1,314.29",1.8
6/23/2008,"1,318.00",1.86
6/20/2008,"1,317.93",1.88
6/19/2008,"1,342.83",1.955
6/18/2008,"1,337.81",1.94
6/17/2008,"1,350.93",1.93
6/16/2008,"1,360.14",1.95
6/13/2008,"1,360.03",1.905
6/12/2008,"1,339.87",1.97
6/11/2008,"1,335.49",1.85
6/10/2008,"1,358.44",1.8
6/9/2008,"1,361.76",1.81
6/6/2008,"1,360.68",1.805
6/5/2008,"1,404.05",1.81
6/4/2008,"1,377.20",1.79
6/3/2008,"1,377.65",1.85
6/2/2008,"1,385.67",1.865
5/30/2008,"1,400.38",1.855
5/29/2008,"1,398.26",1.85
5/28/2008,"1,390.84",1.8
5/27/2008,"1,385.35",1.825
5/23/2008,"1,375.93",1.81
5/22/2008,"1,394.35",1.825
5/21/2008,"1,390.71",1.805
5/20/2008,"1,413.40",1.8
5/19/2008,"1,426.63",1.79
5/16/2008,"1,425.35",1.785
5/15/2008,"1,423.57",1.785
5/14/2008,"1,408.66",1.75
5/13/2008,"1,403.04",1.65
5/12/2008,"1,403.58",1.62
5/9/2008,"1,388.28",1.63
5/8/2008,"1,397.68",1.595
5/7/2008,"1,392.57",1.55
5/6/2008,"1,418.26",1.465
5/5/2008,"1,407.49",1.37
5/2/2008,"1,413.90",1.34
5/1/2008,"1,409.34",1.44
4/30/2008,"1,385.59",1.33
4/29/2008,"1,390.94",1.285
4/28/2008,"1,396.37",1.22
4/25/2008,"1,397.84",1.2
4/24/2008,"1,388.82",1.255
4/23/2008,"1,379.93",1.27
4/22/2008,"1,375.94",1.32
4/21/2008,"1,388.17",1.21
4/18/2008,"1,390.33",1.115
4/17/2008,"1,365.56",1.1
4/16/2008,"1,364.71",1.075
4/15/2008,"1,334.43",1.16
4/14/2008,"1,328.32",1.235
4/11/2008,"1,332.83",1.275
4/10/2008,"1,360.55",1.35
4/9/2008,"1,354.49",1.36
4/8/2008,"1,365.54",1.32
4/7/2008,"1,372.54",1.36
4/4/2008,"1,370.40",1.365
4/3/2008,"1,369.31",1.355
4/2/2008,"1,367.53",1.275
4/1/2008,"1,370.18",1.35
3/31/2008,"1,322.70",1.25
3/28/2008,"1,315.22",1.27
3/27/2008,"1,325.76",1.255
3/26/2008,"1,341.13",1.015
3/25/2008,"1,352.99",0.5
3/24/2008,"1,349.88",0.65
3/20/2008,"1,329.51",0.9
3/19/2008,"1,298.42",0.99
3/18/2008,"1,330.74",1.12
3/17/2008,"1,276.60",1.3
3/14/2008,"1,288.14",1.44
3/13/2008,"1,315.48",1.44
3/12/2008,"1,308.77",1.3
3/11/2008,"1,320.65",1.4
3/10/2008,"1,273.37",1.365
3/7/2008,"1,293.37",1.48
3/6/2008,"1,304.34",1.595
3/5/2008,"1,333.70",1.635
3/4/2008,"1,326.75",1.785
3/3/2008,"1,331.34",1.855
2/29/2008,"1,330.63",1.93
2/28/2008,"1,367.68",2.075
2/27/2008,"1,380.02",2.11
2/26/2008,"1,381.29",2.14
2/25/2008,"1,371.80",2.14
2/22/2008,"1,353.11",2.175
2/21/2008,"1,342.53",2.17
2/20/2008,"1,360.03",2.13
2/19/2008,"1,348.78",2.22
2/15/2008,"1,349.99",2.21
2/14/2008,"1,348.86",2.25
2/13/2008,"1,367.21",2.19
2/12/2008,"1,348.86",2.16
2/11/2008,"1,339.13",2.1
2/8/2008,"1,331.29",2.04
2/7/2008,"1,336.91",2.145
2/6/2008,"1,326.45",2.17
2/5/2008,"1,336.64",2.05
2/4/2008,"1,380.82",1.87
2/1/2008,"1,395.42",2.14
1/31/2008,"1,378.55",2.205
1/30/2008,"1,355.81",2.215
1/29/2008,"1,362.30",2.22
1/28/2008,"1,353.96",2.3
1/25/2008,"1,330.61",2.11
1/24/2008,"1,352.07",2.23
1/23/2008,"1,338.60",2.79
1/22/2008,"1,310.50",2.98
1/18/2008,"1,325.19",3.04
1/17/2008,"1,333.25",3.085
1/16/2008,"1,373.20",3.085
1/15/2008,"1,380.95",3.01
1/14/2008,"1,416.25",3.13
1/11/2008,"1,401.02",3.11
1/10/2008,"1,420.33",3.16
1/9/2008,"1,409.13",3.165
1/8/2008,"1,390.19",3.115
1/7/2008,"1,416.18",3.15
1/4/2008,"1,411.63",3.17
1/3/2008,"1,447.16",3.14
1/2/2008,"1,447.16",3.08
12/31/2007,"1,468.36",3.075
12/28/2007,"1,478.49",3.225
12/27/2007,"1,476.27",3.2
12/26/2007,"1,497.66",2.9
12/24/2007,"1,496.45",2.805
12/21/2007,"1,484.46",2.835
12/20/2007,"1,460.12",2.97
12/19/2007,"1,453.00",2.93
12/18/2007,"1,454.98",2.795
12/17/2007,"1,445.90",2.78
12/14/2007,"1,467.95",2.81
12/13/2007,"1,488.41",2.87
12/12/2007,"1,486.59",2.97
12/11/2007,"1,477.65",3.02
12/10/2007,"1,515.96",2.96
12/7/2007,"1,504.66",2.98
12/6/2007,"1,507.34",2.98
12/5/2007,"1,485.01",2.96
12/4/2007,"1,462.79",3.07
12/3/2007,"1,472.42",2.885
11/30/2007,"1,481.14",2.96
11/29/2007,"1,469.72",3.075
11/28/2007,"1,469.02",3.055
11/27/2007,"1,428.23",3.14
11/26/2007,"1,407.22",3.04
11/23/2007,"1,440.70",3.16
11/21/2007,"1,416.77",3.275
11/20/2007,"1,439.70",3.29
11/19/2007,"1,433.27",3.19
11/16/2007,"1,458.74",3.315
11/15/2007,"1,451.15",3.36
11/14/2007,"1,470.58",3.18
11/13/2007,"1,481.05",3.17
11/12/2007,"1,439.18",3.28
11/9/2007,"1,453.70",3.36
11/8/2007,"1,474.77",3.63
11/7/2007,"1,475.62",3.58
11/6/2007,"1,520.27",3.5
11/5/2007,"1,502.17",3.705
11/2/2007,"1,509.65",3.82
11/1/2007,"1,508.44",3.85
10/31/2007,"1,549.38",3.86
10/30/2007,"1,531.02",3.84
10/29/2007,"1,540.98",3.82
10/26/2007,"1,535.28",3.71
10/25/2007,"1,514.40",3.86
10/24/2007,"1,515.88",3.86
10/23/2007,"1,519.59",3.74
10/22/2007,"1,506.33",3.64
10/19/2007,"1,500.63",3.89
10/18/2007,"1,540.08",4.125
10/17/2007,"1,541.24",4.16
10/16/2007,"1,538.53",4.08
10/15/2007,"1,548.71",4.005
10/12/2007,"1,561.80",3.935
10/11/2007,"1,554.41",3.91
10/10/2007,"1,562.47",3.865
10/9/2007,"1,565.15",3.87
10/8/2007,"1,552.58",3.835
10/5/2007,"1,557.59",3.84
10/4/2007,"1,542.84",3.85
10/3/2007,"1,539.59",3.795
10/2/2007,"1,546.63",3.7
10/1/2007,"1,547.04",3.6
9/28/2007,"1,526.75",3.625
9/27/2007,"1,531.38",3.69
9/26/2007,"1,525.42",3.67
9/25/2007,"1,517.21",3.62
9/24/2007,"1,517.73",3.67
9/21/2007,"1,525.75",3.81
9/20/2007,"1,518.75",3.86
9/19/2007,"1,529.03",3.99
9/18/2007,"1,519.78",3.88
9/17/2007,"1,476.65",3.95
9/14/2007,"1,484.25",3.9
9/13/2007,"1,483.95",3.99
9/12/2007,"1,471.56",3.87
9/11/2007,"1,471.49",3.94
9/10/2007,"1,451.70",4.16
9/7/2007,"1,453.55",4.22
9/6/2007,"1,478.55",4.28
9/5/2007,"1,472.29",3.99
9/4/2007,"1,489.42",3.73
8/31/2007,"1,473.99",3.85
8/30/2007,"1,457.64",4.27
8/29/2007,"1,463.76",4.38
8/28/2007,"1,432.36",4.08
8/27/2007,"1,466.79",3.71
8/24/2007,"1,479.37",3.565
8/23/2007,"1,462.50",3.42
8/22/2007,"1,464.07",2.95
8/21/2007,"1,447.12",3.62
8/20/2007,"1,445.55",3.7
8/17/2007,"1,445.94",4.13
8/16/2007,"1,411.27",4.5
8/15/2007,"1,406.70",4.53
8/14/2007,"1,426.54",4.415
8/13/2007,"1,452.92",4.72
8/10/2007,"1,453.64",4.805
8/9/2007,"1,453.09",4.785
8/8/2007,"1,497.49",4.715
8/7/2007,"1,476.71",4.7
8/6/2007,"1,467.67",4.745
8/3/2007,"1,433.06",4.74
8/2/2007,"1,472.20",4.81
8/1/2007,"1,465.81",4.72
7/31/2007,"1,455.27",4.705
7/30/2007,"1,473.91",4.77
7/27/2007,"1,458.95",4.835
7/26/2007,"1,482.66",4.875
7/25/2007,"1,518.09",4.855
7/24/2007,"1,511.04",4.825
7/23/2007,"1,541.57",4.83
7/20/2007,"1,534.10",4.815
7/19/2007,"1,553.08",4.81
7/18/2007,"1,546.17",4.79
7/17/2007,"1,549.37",4.82
7/16/2007,"1,549.52",4.815
7/13/2007,"1,552.50",4.805
7/12/2007,"1,547.70",4.805
7/11/2007,"1,518.76",4.785
7/10/2007,"1,510.12",4.79
7/9/2007,"1,531.85",4.81
7/6/2007,"1,530.44",4.815
7/5/2007,"1,525.40",4.73
7/3/2007,"1,524.87",4.67
7/2/2007,"1,519.43",4.64
6/29/2007,"1,503.35",4.635
6/28/2007,"1,505.71",4.675
6/27/2007,"1,506.34",4.64
6/26/2007,"1,492.89",4.585
6/25/2007,"1,497.74",4.56
6/22/2007,"1,502.56",4.6
6/21/2007,"1,522.19",4.515
6/20/2007,"1,512.84",4.41
6/19/2007,"1,533.70",4.43
6/18/2007,"1,531.05",4.51
6/15/2007,"1,532.91",4.515
6/14/2007,"1,522.97",4.59
6/13/2007,"1,515.67",4.59
6/12/2007,"1,493.00",4.63
6/11/2007,"1,509.12",4.66
6/8/2007,"1,507.67",4.655
6/7/2007,"1,490.72",4.69
6/6/2007,"1,517.38",4.625
6/5/2007,"1,530.95",4.655
6/4/2007,"1,539.18",4.59
6/1/2007,"1,536.34",4.705
5/31/2007,"1,530.62",4.685
5/30/2007,"1,530.23",4.74
5/29/2007,"1,518.11",4.765
5/25/2007,"1,515.73",4.765
5/24/2007,"1,507.51",4.775
5/23/2007,"1,522.28",4.71
5/22/2007,"1,524.12",4.685
5/21/2007,"1,525.10",4.66
5/18/2007,"1,522.75",4.61
5/17/2007,"1,512.75",4.69
5/16/2007,"1,514.14",4.7
5/15/2007,"1,501.19",4.715
5/14/2007,"1,503.15",4.72
5/11/2007,"1,505.85",4.73
5/10/2007,"1,491.47",4.755
5/9/2007,"1,512.58",4.73
5/8/2007,"1,507.72",4.75
5/7/2007,"1,509.48",4.75
5/4/2007,"1,505.62",4.755
5/3/2007,"1,502.39",4.755
5/2/2007,"1,495.92",4.725
5/1/2007,"1,486.30",4.795
4/30/2007,"1,482.37",4.8
4/27/2007,"1,494.07",4.82
4/26/2007,"1,494.25",4.835
4/25/2007,"1,495.42",4.84
4/24/2007,"1,480.41",4.835
4/23/2007,"1,480.93",4.845
4/20/2007,"1,484.35",4.85
4/19/2007,"1,470.73",4.86
4/18/2007,"1,472.50",4.865
4/17/2007,"1,471.48",4.87
4/16/2007,"1,468.33",4.885
4/13/2007,"1,452.85",4.885
4/12/2007,"1,447.80",4.88
4/11/2007,"1,438.87",4.885
4/10/2007,"1,448.39",4.895
4/9/2007,"1,444.61",4.905
4/5/2007,"1,443.76",4.905
4/4/2007,"1,439.37",4.905
4/3/2007,"1,437.77",4.895
4/2/2007,"1,424.55",4.905
3/30/2007,"1,420.86",4.91
3/29/2007,"1,422.53",4.92
3/28/2007,"1,417.23",4.93
3/27/2007,"1,428.61",4.925
3/26/2007,"1,437.50",4.92
3/23/2007,"1,436.11",4.91
3/22/2007,"1,434.54",4.91
3/21/2007,"1,435.04",4.895
3/20/2007,"1,410.94",4.885
3/19/2007,"1,402.06",4.895
3/16/2007,"1,386.95",4.915
3/15/2007,"1,392.28",4.935
3/14/2007,"1,387.17",4.95
3/13/2007,"1,377.95",4.95
3/12/2007,"1,406.60",4.945
3/9/2007,"1,402.84",4.955
3/8/2007,"1,401.89",4.975
3/7/2007,"1,391.97",4.96
3/6/2007,"1,395.41",4.97
3/5/2007,"1,374.12",4.99
3/2/2007,"1,387.17",4.995
3/1/2007,"1,403.17",4.99
2/28/2007,"1,406.82",5.045
2/27/2007,"1,399.04",5.04
2/26/2007,"1,449.37",5.045
2/23/2007,"1,451.19",5.035
2/22/2007,"1,456.38",5.035
2/21/2007,"1,457.63",5.03
2/20/2007,"1,459.68",5.02
2/16/2007,"1,455.54",5.01
2/15/2007,"1,456.81",5.025
2/14/2007,"1,455.30",5.02
2/13/2007,"1,444.26",5.015
2/12/2007,"1,433.37",5.015
2/9/2007,"1,438.06",5.01
2/8/2007,"1,448.31",5.01
2/7/2007,"1,450.02",4.995
2/6/2007,"1,448.00",5
2/5/2007,"1,446.99",4.99
2/2/2007,"1,448.39",4.975
2/1/2007,"1,445.94",4.995
1/31/2007,"1,438.24",4.995
1/30/2007,"1,428.82",4.995
1/29/2007,"1,420.62",5
1/26/2007,"1,422.18",4.99
1/25/2007,"1,423.90",5.005
1/24/2007,"1,440.13",4.99
1/23/2007,"1,427.99",5
1/22/2007,"1,422.95",4.98
1/19/2007,"1,430.50",4.98
1/18/2007,"1,426.37",4.955
1/17/2007,"1,430.62",4.955
1/16/2007,"1,431.90",4.965
1/12/2007,"1,430.73",4.95
1/11/2007,"1,423.82",4.945
1/10/2007,"1,414.85",4.91
1/9/2007,"1,412.11",4.91
1/8/2007,"1,412.84",4.9
